idLoc,idProv,nomLoc,nomZona
15200,15,Sa De Las Higueras,LAS HERAS
15201,15,San Alberto,LAS HERAS
15202,15,Termas Villavicencio,LAS HERAS
15203,15,Uspallata,LAS HERAS
15204,15,Valle De Uspallata,LAS HERAS
15205,15,Villa Hipodromo,LAS HERAS
15206,15,Agua De Los Manantiales,LUJAN DE CUYO
15207,15,Alto De Los Manatiales,LUJAN DE CUYO
15208,15,Alvarez Condarco,LUJAN
15209,15,Blanco Encalada,LUJAN DE CUYO
15210,15,Cacheuta,LUJAN DE CUYO
15211,15,Campamento Cacheuta Y P F,LUJAN DE CUYO
15212,15,Carlos Subercaseux,LUJAN
15213,15,Casa De Piedra,LUJAN
15214,15,Co Pelado,LAS HERAS
15215,15,Concha Subercaseaux,LUJAN
15216,15,El Altillo,LUJAN DE CUYO
15217,15,Guido,LAS HERAS
15218,15,Kilometro 1085,LUJAN
15219,15,Kilometro 55,LUJAN
15220,15,La Divisoria,MALARGUE
15221,15,La Hullera,LAS HERAS
15222,15,Las Chacritas,LUJAN DE CUYO
15223,15,Las Compuertas,LUJAN DE CUYO
15224,15,Los Papagayos,LUJAN
15225,15,Petroleo,LUJAN
15226,15,Potrerillos,LUJAN DE CUYO
15227,15,San Ignacio,LUJAN
15228,15,Vega Ferraina,MALARGUE
15229,15,Co Cuerno,LAS HERAS
15230,15,Estacion Uspallata,LAS HERAS
15231,15,Polvareda,LAS HERAS
15232,15,Empalme Frontera,LAS HERAS
15233,15,La Pirata,LAS HERAS
15234,15,Los Penitentes,LAS HERAS
15235,15,Punta De Vacas,LAS HERAS
15236,15,Rio Blanco,LAS HERAS
15237,15,Vallecitos,LAS HERAS
15238,15,Zanjon Amarillo,LAS HERAS
15239,15,Puente Del Inca,LAS HERAS
15240,15,Caracoles,LAS HERAS
15241,15,Cristo Redentor,LAS HERAS
15242,15,Las Cuevas,LAS HERAS
15243,15,Arroyo Claro,TUNUYAN
15244,15,Capiz,SAN CARLOS
15245,15,Colonia Tabanera,TUNUYAN
15246,15,La Estacada,TUNUYAN
15247,15,Las Rosas,TUNUYAN
15248,15,Las Torrecitas,TUNUYAN
15249,15,Ruiz Huidobro,TUNUYAN
15250,15,Totoral,TUNUYAN
15251,15,Tunuyan,TUNUYAN
15252,15,Zapata,TUPUNGATO
15253,15,Ancon,TUPUNGATO
15254,15,Cordon Del Plata,TUPUNGATO
15255,15,El Peral,TUPUNGATO
15256,15,El Sampal,TUPUNGATO
15257,15,Gualtallary,TUPUNGATO
15258,15,La Arboleda,TUPUNGATO
15259,15,La Carrera,TUPUNGATO
15260,15,San Jose De Tupungato,TUPUNGATO
15261,15,Tupungato,TUPUNGATO
15262,15,Villa Bastias,TUPUNGATO
15263,15,Agua Amarga,TUPUNGATO
15264,15,Arroyo Los Sauces,TUNUYAN
15265,15,El Salado,LAVALLE
15266,15,Estancia La Pampa,TUNUYAN
15267,15,La Toma,LAVALLE
15268,15,Los Arboles De Villegas,TUNUYAN
15269,15,Los Sauces,TUNUYAN
15270,15,Maria Luisa,LAVALLE
15271,15,San Pablo,TUNUYAN
15272,15,Villa Seca De Tunuyan,TUNUYAN
15273,15,Campo Los Andes,TUNUYAN
15274,15,Colonia Las Rosas,TUNUYAN
15275,15,La Primavera,TUNUYAN
15276,15,Melocoton,TUNUYAN
15277,15,Vista Flores,TUNUYAN
15278,15,La Cañada,SAN CARLOS
15279,15,La Consulta,SAN CARLOS
15280,15,Aguada,SAN CARLOS
15281,15,Chilecito,SAN CARLOS
15282,15,El Capacho,SAN CARLOS
15283,15,Eugenio Bustos,SAN CARLOS
15284,15,Jaucha,SAN CARLOS
15285,15,La Florida,SAN CARLOS
15286,15,Las Violetas,SAN CARLOS
15287,15,Papagayo,SAN CARLOS
15288,15,Pareditas,SAN CARLOS
15289,15,Piedras Blancas,SAN CARLOS
15290,15,San Carlos,SAN CARLOS
15291,15,Tierras Blancas,SAN CARLOS
15292,15,Tres Esquinas,SAN CARLOS
15293,15,Alto Del Salvador,GRAL SAN MARTIN
15294,15,La Pastoral,GRAL SAN MARTIN
15295,15,Libertador Gral San Martin,GRAL SAN MARTIN
15296,15,Santa Rita,GRAL SAN MARTIN
15297,15,Villa Centenario,GRAL SAN MARTIN
15298,15,Villa Del Carmen,GRAL SAN MARTIN
15299,15,Villa Videla,GRAL SAN MARTIN
15300,15,Buen Orden,GRAL SAN MARTIN
15301,15,Chivilcoy,GRAL SAN MARTIN
15302,15,Colonia Lambare,GRAL SAN MARTIN
15303,15,El Alto Salvador,GRAL SAN MARTIN
15304,15,Espino,GRAL SAN MARTIN
15305,15,Las Colonias,GRAL SAN MARTIN
15306,15,Los Olmos,GRAL SAN MARTIN
15307,15,Monte Caseros,GRAL SAN MARTIN
15308,15,Villa Molino Orfila,JUNIN
15309,15,La Colonia,JUNIN
15310,15,Ciudad De Junin,JUNIN
15311,15,Colonia Delfino,JUNIN
15312,15,El Moyano,JUNIN
15313,15,Junin,JUNIN
15314,15,Andrade,RIVADAVIA
15315,15,Los Arboles,RIVADAVIA
15316,15,El Alto,RIVADAVIA
15317,15,La Verde,RIVADAVIA
15318,15,Los Campamentos,RIVADAVIA
15319,15,Rivadavia,RIVADAVIA
15320,15,Villa Rivadavia,RIVADAVIA
15321,15,Villa San Isidro,RIVADAVIA
15322,15,Barrio Lencina,RIVADAVIA
15323,15,Barrio Rivadavia,RIVADAVIA
15324,15,Campamentos,RIVADAVIA
15325,15,El Mirador,RIVADAVIA
15326,15,El Retito,RIVADAVIA
15327,15,La Central - Rivadavia,RIVADAVIA
15328,15,La Florida,RIVADAVIA
15329,15,La Libertad,RIVADAVIA
15330,15,La Sirena,RIVADAVIA
15331,15,Los Otoyanes,JUNIN
15332,15,Minelli,RIVADAVIA
15333,15,Mundo Nuevo,RIVADAVIA
15334,15,Pachango,RIVADAVIA
15335,15,Philipps,RIVADAVIA
15336,15,Reduccion,RIVADAVIA
15337,15,Santa Maria De Oro,RIVADAVIA
15338,15,Algarrobo Grande,JUNIN
15339,15,Alto Verde,JUNIN
15340,15,Alto Verde,SAN MARTIN
15341,15,Carril Norte,JUNIN
15342,15,Carril Nuevo,JUNIN
15343,15,Ing Giagnoni,JUNIN
15344,15,Los Eucaliptos,GRAL SAN MARTIN
15345,15,Puesto Rancho De La Pampa,LAVALLE
15346,15,Ramblon,JUNIN
15347,15,Retamo,JUNIN
15348,18,Ricardo Lavalle,REALICO
15349,15,Ricardo Videla,JUNIN
15350,15,Roberts,JUNIN
15351,15,Ruta 7 Kilometro 1014,SAN MARTIN
15352,15,Puesto La Costa,JUNIN
15353,15,Barrio Villa Adela,GRAL SAN MARTIN
15354,15,Chimba,GRAL SAN MARTIN
15355,15,Colonia Reina,GRAL SAN MARTIN
15356,15,Gurruchaga,GRAL SAN MARTIN
15357,15,Palmira,GRAL SAN MARTIN
15358,15,Reina,GRAL SAN MARTIN
15359,15,El Cipres,JUNIN
15360,15,Jorge Newbery,JUNIN
15361,15,La Isla,JUNIN
15362,15,La Isla Chica,JUNIN
15363,15,La Isla Grande,JUNIN
15364,15,Los Barriales,JUNIN
15365,15,Medrano,RIVADAVIA
15366,15,Rodriguez Peña,JUNIN
15367,15,Tres Acequias,JUNIN
15368,15,Barcala,MAIPU
15369,15,Isla Chica,MAIPU
15370,15,Isla Grande,MAIPU
15371,15,San Roque,MAIPU
15372,15,Valle Hermoso,MAIPU
15373,15,Chapanay,GRAL SAN MARTIN
15374,15,El Central,GRAL SAN MARTIN
15375,15,El Divisadero,GRAL SAN MARTIN
15376,15,El Ñango,GRAL SAN MARTIN
15377,15,La Chimba,GRAL SAN MARTIN
15378,15,Reyes,GRAL SAN MARTIN
15379,15,Teresa B De Tittarelli,MAIPU
15380,15,Tres Porteñas,GRAL SAN MARTIN
15381,15,A Alvarez,LA PAZ
15382,15,Adrian Maturano,LA PAZ
15383,15,Alejandro Perez,LA PAZ
15384,15,Alfredo Lucero,LA PAZ
15385,15,Alto De Los Perros,LA PAZ
15386,15,Alto De Los Sapos,LA PAZ
15387,15,Ana De Donaire,LA PAZ
15388,15,Anacleta Vda De Perez,LA PAZ
15389,15,Andres Perez,LA PAZ
15390,15,Antonio Sosa,LA PAZ
15391,15,B Elena,LA PAZ
15392,15,Bajada Del Perro,LA PAZ
15393,15,Becerra,LA PAZ
15394,15,Blas Panelo,LA PAZ
15395,15,Boyeros,LA PAZ
15396,15,C Gonzales Videla,LA PAZ
15397,15,Cadetes De Chile,LA PAZ
15398,15,Campo El Toro,LA PAZ
15399,15,Chacras De Lima,LA PAZ
15400,15,Chamuscao,LA PAZ
15401,15,Chañaral Redondo,LA PAZ
15402,15,Cirilo Mahona,LA PAZ
15403,15,Clarentino Roldan,LA PAZ
15404,15,Colonia El Regadio,LA PAZ
15405,15,Corral De Cuero,LA PAZ
15406,15,Corral Del Molle,LA PAZ
15407,15,Cruz Del Yugo,LA PAZ
15408,15,Cruz Ledesma,LA PAZ
15409,15,Dalmiro Zapata,LA PAZ
15410,15,Daniel Lucero,LA PAZ
15411,15,Daniel Morgan,LA PAZ
15412,15,Delgadillo,LA PAZ
15413,15,Dionisio Ordoñez,LA PAZ
15414,15,Dionisio Ortubia,LA PAZ
15415,15,Domingo Gimenez,LA PAZ
15416,15,Domingo Lara,LA PAZ
15417,15,Domingo Oga,LA PAZ
15418,15,Domingo Real,LA PAZ
15419,15,Donato Ojeda,LA PAZ
15420,15,Doroteo Ordoñez,LA PAZ
15421,15,Dulce,LA PAZ
15422,15,E Rosales,LA PAZ
15423,15,El Caranchito,LA PAZ
15424,15,El Cavado Chico,LA PAZ
15425,15,El Chalet,LA PAZ
15426,15,El Consuelo,LA PAZ
15427,15,El Gilguero,LA PAZ
15428,15,El Gonzano,LA PAZ
15429,15,El Guerrino,LA PAZ
15430,15,El Lechucito,LA PAZ
15431,15,El Perino,LA PAZ
15432,15,El Regadio,LA PAZ
15433,15,El Vaquero,LA PAZ
15434,15,El Zampal,LA PAZ
15435,15,El Zapatino,LA PAZ
15436,15,Eloy Funes,LA PAZ
15437,15,Emilio Nieta,LA PAZ
15438,15,Epifanio Fernandez,LA PAZ
15439,15,Ernesto Alcaraz,LA PAZ
15440,15,Est La Biscachera,LA PAZ
15441,15,Est La Salcedina,LA PAZ
15442,15,Estanislao Ordoñez,LA PAZ
15443,15,Eusebia V De Gomez,LA PAZ
15444,15,Evaristo Acevedo,LA PAZ
15445,15,Evaristo Salas,LA PAZ
15446,15,Fabriciano Rojas,LA PAZ
15447,15,Felipe Garro,LA PAZ
15448,15,Fermin Perez,LA PAZ
15449,15,Florencio Garro,LA PAZ
15450,15,Florencio Ordoñez,LA PAZ
15451,15,Francisco Molina,LA PAZ
15452,15,Francisco Rojas,LA PAZ
15453,15,Fructuoso Diaz,LA PAZ
15454,15,German Maturano,LA PAZ
15455,15,Gertrudis De Ojeda,LA PAZ
15456,15,Gilberto Perez,LA PAZ
15457,15,Gregorio Zapata,LA PAZ
15458,15,Guillermo Donaire,LA PAZ
15459,15,H Garzala,LA PAZ
15460,15,Hermenegildo Diaz,LA PAZ
15461,15,Honorio Zapata,LA PAZ
15462,15,Huaicos De Rufino,LA PAZ
15463,15,Huecos De Los Tordillos,LA PAZ
15464,15,Ignacio Villegas,LA PAZ
15465,15,Irineo Zapata,LA PAZ
15466,15,J Ortubia,LA PAZ
15467,15,Jose Diaz,LA PAZ
15468,15,Jose Fernandez,LA PAZ
15469,15,Jose Lucero,LA PAZ
15470,15,Jose R Molina,LA PAZ
15471,15,Jose Suarez,LA PAZ
15472,15,Juan B Dufau,LA PAZ
15473,15,Juan H Ortiz,LA PAZ
15474,15,Juan Millan,LA PAZ
15475,15,Juan Zapata,LA PAZ
15476,15,Julio Comeglio,LA PAZ
15477,15,Junta De Los Rios,LA PAZ
15478,15,Kilometro 935,LA PAZ
15479,15,La Cañada,LA PAZ
15480,15,La Cautiva,LA PAZ
15481,15,La Chapina,LA PAZ
15482,15,La Cola,LA PAZ
15483,15,La Cortadera,LA PAZ
15484,15,La Esquina,LA PAZ
15485,15,La Estancia,LA PAZ
15486,15,La Fortuna,LA PAZ
15487,15,La Isla,LA PAZ
15488,15,La Leona,LA PAZ
15489,15,La Paz,LA PAZ
15490,15,La Primavera,LA PAZ
15491,15,Ladislao Campos,LA PAZ
15492,15,Las Cruces,LA PAZ
15493,15,Las Rosas,LA PAZ
15494,15,Las Vistas,LA PAZ
15495,15,Las Vizcachas,LA PAZ
15496,15,Lino Perez,LA PAZ
15497,15,Lisandro Escudero,LA PAZ
15498,15,Los Algarrobos,LA PAZ
15499,15,Los Altamiques,LA PAZ
15500,15,Los Burgos,LA PAZ
15501,15,Los Colorados,LA PAZ
15502,15,Los Horconcitos,LA PAZ
15503,15,Los Ramblones,LA PAZ
15504,15,Los Roseti,LA PAZ
15505,15,Los Tamarindos,LA PAZ
15506,15,Los Verdes,LA PAZ
15507,15,Los Villegas,LA PAZ
15508,15,Lucas Donaire,LA PAZ
15509,15,Luis Marquez,LA PAZ
15510,15,M Escudero,LA PAZ
15511,15,M Quiroga,LA PAZ
15512,15,Maquinista Levet,LA PAZ
15513,15,Maravilla,LA PAZ
15514,15,Maria Garcia,LA PAZ
15515,15,Maria Vda De Donaire,LA PAZ
15516,15,Mario Olguin,LA PAZ
15517,15,Matias Garro,LA PAZ
15518,15,Mauricio Calderon,LA PAZ
15519,15,Medardo Miranda,LA PAZ
15520,15,Mosmota,LA PAZ
15521,15,Natalia Donaire,LA PAZ
15522,15,Necto Sosa,LA PAZ
15523,15,Nestor Aguilera,LA PAZ
15524,15,Nicolas Ordoñez,LA PAZ
15525,15,Onotre Puebla,LA PAZ
15526,15,Pascual Sosa,LA PAZ
15527,15,Paso De Las Canoas,LA PAZ
15528,15,Paulino Matura,LA PAZ
15529,15,Pedro Castelu,LA PAZ
15530,15,Pedro Pablo Perez,LA PAZ
15531,15,Pirquita,LA PAZ
15532,15,Pto De Garro,LA PAZ
15533,15,Pto De Sosa,LA PAZ
15534,15,Pto Del Chañacal,LA PAZ
15535,15,Pto Nueras,LA PAZ
15536,15,Puente Viejo,LA PAZ
15537,15,Puerta De La Isla,LA PAZ
15538,15,Puesto De Las Carretas,LA PAZ
15539,15,Puesto De Las Tropas,LA PAZ
15540,15,Puesto De Olguin,LA PAZ
15541,15,Puesto De Orozco,LA PAZ
15542,15,Puesto De Petra,LA PAZ
15543,15,Puesto El Retamito,LA PAZ
15544,15,Puesto Zampal,LA PAZ
15545,15,Puntos De Agua,LA PAZ
15546,15,R Bebedera,LA PAZ
15547,15,Ramblon De La Pampa,LA PAZ
15548,15,Ramblon Grande,LA PAZ
15549,15,Ramon Donaire,LA PAZ
15550,15,Ramon Gimenez,LA PAZ
15551,15,Regino Ojeda,LA PAZ
15552,15,Relamo Partido,LA PAZ
15553,15,Retamo,LA PAZ
15554,15,Rosario Gatica,LA PAZ
15555,15,Rufino Gomez,LA PAZ
15556,15,S Cortis,LA PAZ
15557,15,San Antonio,LA PAZ
15558,15,San Pedro,LA PAZ
15559,15,Santiago Romero,LA PAZ
15560,15,Serviliano Ojeda,LA PAZ
15561,15,Sixto Ledesma,LA PAZ
15562,15,Teodoro Garro,LA PAZ
15563,15,Teodoro Villaruel,LA PAZ
15564,15,Teofila Acevedo,LA PAZ
15565,15,Teofilo Ruben,LA PAZ
15566,15,Teofilo Zapata,LA PAZ
15567,15,Tila,LA PAZ
15568,15,Tilio Alcaraz,LA PAZ
15569,15,Tomas Mercado,LA PAZ
15570,15,Travesia,LA PAZ
15571,15,Trino Rosaleso,LA PAZ
15572,15,Vda De Orozco,LA PAZ
15573,15,Vicente Muñoz,LA PAZ
15574,15,Vicente Peletay,LA PAZ
15575,15,Villa Antigua,LA PAZ
15576,15,Villa Vieja,LA PAZ
15577,15,Zanon Canal,LA PAZ
15578,15,Alpatacal,LA PAZ
15579,15,Circunvalacion,LA PAZ
15580,15,El Gigantillo,LA PAZ
15581,15,La Casiana,LA PAZ
15582,15,La Favorita,LA PAZ
15583,15,La Jacintita,LA PAZ
15584,15,La Porteña,LA PAZ
15585,15,Las Totoras,LA PAZ
15586,15,Las Totoritas,LA PAZ
15587,15,Sopanta,LA PAZ
15588,15,Villa La Paz,LA PAZ
15589,15,El Carbalino,SANTA ROSA
15590,15,El Colorado,SANTA ROSA
15591,15,La Bandera,SANTA ROSA
15592,15,La Dormida,SANTA ROSA
15593,15,Catitas Viejas,SANTA ROSA
15594,15,Comandante Salas,SANTA ROSA
15595,15,El Retiro,SANTA ROSA
15596,15,El Vilteguino,SAN RAFAEL
15597,15,Gobernador Civit,SANTA ROSA
15598,15,La Colonia Sud,SANTA ROSA
15599,15,Las Catitas,SANTA ROSA
15600,15,Pichi Ciego,SANTA ROSA
15601,15,Cupiles,SAN RAFAEL
15602,15,El Algarrobo,SAN RAFAEL
15603,15,El Colorado,LA PAZ
15604,15,Estancia Las Chilcas,SAN RAFAEL
15605,15,La Chuna,SANTA ROSA
15606,15,Los Embarques,SAN RAFAEL
15607,15,Balde De Piedra,SANTA ROSA
15608,15,Doce De Octubre,SANTA ROSA
15609,15,La Costa,SANTA ROSA
15610,15,Recoaro,SANTA ROSA
15611,15,Santa Rosa,SANTA ROSA
15612,15,Villa Catala,SANTA ROSA
15613,15,Bañado Verde,LA PAZ
15614,15,Desaguadero,LA PAZ
15615,15,Pampita,LA PAZ
15616,15,Tapon,LA PAZ
15617,15,El Cerrito,SAN RAFAEL
15618,15,Los Terneros,SAN RAFAEL
15619,15,Pueblo Diamante,SAN RAFAEL
15620,15,Pueblo Soto,SAN RAFAEL
15621,15,San Rafael,SAN RAFAEL
15622,15,Capitan Montoya,SAN RAFAEL
15623,15,El Usillal,SAN RAFAEL
15624,15,Iguazu,SAN RAFAEL
15625,15,Las Paredes,SAN RAFAEL
15626,15,Resolana,SAN RAFAEL
15627,15,Cañada Seca,SAN RAFAEL
15628,15,Colonia Colomer,SAN RAFAEL
15629,15,Colonia Elena,SAN RAFAEL
15630,15,Colonia Rusa,SAN RAFAEL
15631,15,Cuadro Benegas,SAN RAFAEL
15632,15,El Porvenir,SAN RAFAEL
15633,15,El Tropezon,SAN RAFAEL
15634,15,Goudge,SAN RAFAEL
15635,15,Ingeniero Balloffet,SAN RAFAEL
15636,15,La Llave,SAN RAFAEL
15637,15,La Llave Vieja,SAN RAFAEL
15638,15,La Pichana,SAN RAFAEL
15639,15,Los Pejes,SAN RAFAEL
15640,15,Pedro Vargas,SAN RAFAEL
15641,15,Pueblo Echevarrieta,SAN RAFAEL
15642,15,Rama Caida,SAN RAFAEL
15643,15,Rincon Del Atuel,SAN RAFAEL
15644,15,Rodolfo Iselin,SAN RAFAEL
15645,15,Salto De Las Rosas,SAN RAFAEL
15646,15,Calle Larga Vieja,SAN RAFAEL
15647,15,Colonia Atuel Norte,SAN RAFAEL
15648,15,Las Malvinas,SAN RAFAEL
15649,15,Minas Del Nevado,SAN RAFAEL
15650,15,Nihuil,SAN RAFAEL
15651,15,Salinas El Diamante,SAN RAFAEL
15652,15,Santa Teresa,SAN RAFAEL
15653,15,Colonia Bombal Y Tabanera,SAN RAFAEL
15654,15,Colonia Española,SAN RAFAEL
15655,15,Cuadro Bombal,SAN RAFAEL
15656,15,Cuadro Nacional,SAN RAFAEL
15657,15,El Algarrobal,SAN RAFAEL
15658,15,Tabanera,SAN RAFAEL
15659,15,Aristides Villanueva,SAN RAFAEL
15660,15,El Campamento,SAN RAFAEL
15661,15,Gaspar Campos,GRAL ALVEAR
15662,15,Goico,GRAL ALVEAR
15663,15,Guadales,SAN RAFAEL
15664,15,Monte Coman,SAN RAFAEL
15665,15,Agua Rica,MALARGUE
15666,15,Aguada Pto La Totora,MALARGUE
15667,15,Balde El Sosneado,SAN RAFAEL
15668,15,Baños De Azufre,MALARGUE
15669,15,Bardas Blancas,MALARGUE
15670,15,Boliche Los Barreales,MALARGUE
15671,15,Calmuco,MALARGUE
15672,15,Campamento Carapacho,MALARGUE
15673,15,Cañada Amarilla,SAN RAFAEL
15674,15,Cerro Alquitran,SAN RAFAEL
15675,15,Chacharalen,MALARGUE
15676,15,Coihueco,MALARGUE
15677,15,Coihueco Norte,MALARGUE
15678,15,El Alambrado,MALARGUE
15679,15,El Cienago,MALARGUE
15680,15,El Durazno,MALARGUE
15681,15,El Manzano,MALARGUE
15682,15,El Mollar,MALARGUE
15683,15,El Sosneado,MALARGUE
15684,15,Ex Fortin Malargue,MALARGUE
15685,15,Jaguel,MALARGUE
15686,15,Jaguel Amarillo,MALARGUE
15687,15,Jaguel De Rosas,MALARGUE
15688,15,Jaguel Del Catalan,MALARGUE
15689,15,La Valenciana,MALARGUE
15690,15,Llano Blanco,MALARGUE
15691,15,Los Arroyos,MALARGUE
15692,15,Los Britos,SAN RAFAEL
15693,15,Los Molles,MALARGUE
15694,15,Los Parlamentos,SAN RAFAEL
15695,15,Los Ramblones,MALARGUE
15696,15,Luanco,MALARGUE
15697,15,Malal Del Medio,MALARGUE
15698,15,Matoncilla,MALARGUE
15699,15,Nire-Co,MALARGUE
15700,15,Ojo De Agua,MALARGUE
15701,15,Pto Marfil,MALARGUE
15702,15,Pto Rincon Escalona,MALARGUE
15703,15,Puesto Gentile,MALARGUE
15704,15,Ranquil Norte,MALARGUE
15705,15,Rincon De Correa,MALARGUE
15706,15,Valle De Las Leñas,MALARGUE
15707,15,Beltran,MALARGUE
15708,15,Buta Billon,MALARGUE
15709,15,Cabeza De Vaca,MALARGUE
15710,15,Cajon Grande,MALARGUE
15711,15,Campamento Ranquilco,MALARGUE
15712,15,Cañada Ancha,MALARGUE
15713,15,Cañada Colorada,MALARGUE
15714,15,Coronel Beltran,MALARGUE
15715,15,El Chacay,MALARGUE
15716,15,El Chacay,MALARGUE
15717,15,El Choique,MALARGUE
15718,15,Hotel Portezuelo Del Viento,MALARGUE
15719,15,La Batra,MALARGUE
15720,15,La Estrechura,MALARGUE
15721,15,Las Chacras,MALARGUE
15722,15,Las Juntas,MALARGUE
15723,15,Las Vegas,LUJAN DE CUYO
15724,15,Las Vegas,MALARGUE
15725,15,Malargue,MALARGUE
15726,15,Mechenguil,MALARGUE
15727,15,Minacar,MALARGUE
15728,15,Pampa Amarilla,MALARGUE
15729,15,Patimalal,MALARGUE
15730,15,Ranchitos,MALARGUE
15731,15,Ranquilco,MALARGUE
15732,15,Rio Barrancas,MALARGUE
15733,15,Rio Chico,MALARGUE
15734,15,Rio Grande,MALARGUE
15735,15,Colonia Pascual Iacarini,SAN RAFAEL
15736,15,Los Reyunos,SAN RAFAEL
15737,15,Piedra De Afilar,SAN RAFAEL
15738,15,Veinticinco De Mayo,SAN RAFAEL
15739,15,El Juncalito,GRAL ALVEAR
15740,15,El Nevado,GRAL ALVEAR
15741,15,General Alvear,GRAL ALVEAR
15742,15,Kilometro 56335,GRAL ALVEAR
15743,15,Kilometro 882,GRAL ALVEAR
15744,15,La Pomona,GRAL ALVEAR
15745,15,Villa Comparto,GRAL ALVEAR
15746,18,Agua De Torre,CHICALCO
15747,15,Agua Del Toro,MALARGUE
15748,15,Agua Escondida,MALARGUE
15749,15,Carmensa,GRAL ALVEAR
15750,15,Cdon De Bonilla,LAS HERAS
15751,15,Cerro Nevado,GRAL ALVEAR
15752,15,Co Del Chacay,LAS HERAS
15753,15,Co Nevado,LAS HERAS
15754,15,CoYalguaras,LAS HERAS
15755,15,Cochico,GRAL ALVEAR
15756,15,El Azufre,MALARGUE
15757,15,El Ceibo,GRAL ALVEAR
15758,15,Estancia Chacaico,GRAL ALVEAR
15759,15,Los Compartos,GRAL ALVEAR
15760,15,Los Corrales,MALARGUE
15761,15,Los Tordillos,LA PAZ
15762,15,Poste De Fierro,GRAL ALVEAR
15763,15,Puesto Loreto,MALARGUE
15764,15,Punta Del Agua,SAN RAFAEL
15765,15,San Pedro Del Atuel,GRAL ALVEAR
15766,15,Tambito,GRAL ALVEAR
15767,15,Colonia Jauregui,SAN RAFAEL
15768,15,Colonia Lopez,SAN RAFAEL
15769,15,Finca Lopez,SAN RAFAEL
15770,15,La Guevarina,SAN RAFAEL
15771,15,La Quebrada,SAN RAFAEL
15772,15,Villa Atuel,SAN RAFAEL
15773,15,Atuel Sud,SAN RAFAEL
15774,15,Colonia Atuel,SAN RAFAEL
15775,15,Jaime Prats,GRAL ALVEAR
15776,15,La Vasconia,SAN RAFAEL
15777,15,Negro Quemado,SAN RAFAEL
15778,15,Soitue,SAN RAFAEL
15779,15,Kilometro 47005,SAN RAFAEL
15780,15,Palermo Chico,SAN RAFAEL
15781,15,Real Del Padre,SAN RAFAEL
15782,15,Colonia Alvear,GRAL ALVEAR
15783,15,Colonia Alvear Oeste,GRAL ALVEAR
15784,15,Colonia Bouquet,GRAL ALVEAR
15785,15,Compuertas Negras,GRAL ALVEAR
15786,15,El Retiro,GRAL ALVEAR
15787,15,El Retiro,SANTA ROSA
15788,15,La Marzolina,GRAL ALVEAR
15789,15,Las Compuertas Negras,GRAL ALVEAR
15790,15,Pueblo Luna,GRAL ALVEAR
15791,15,Bowen,GRAL ALVEAR
15792,15,El Banderon,GRAL ALVEAR
15793,15,El Refugio,LUJAN
15794,15,Estancia El Balderon,GRAL ALVEAR
15795,15,Kilometro 884,GRAL ALVEAR
15796,15,Klm 884 Embarcadero Fcgb,GRAL ALVEAR
15797,15,La Adelina,GRAL ALVEAR
15798,15,La Escandinava,GRAL ALVEAR
15799,15,La Montilla,GRAL ALVEAR
15800,15,La Varita,GRAL ALVEAR
15801,15,Los Angeles,GRAL ALVEAR
15802,15,Los Campamentos,GRAL ALVEAR
15803,15,Los Huarpes,SAN RAFAEL
15804,15,Santa Elena,GRAL ALVEAR
15805,15,Canalejas,GRAL ALVEAR
15806,15,El Aguila,GRAL ALVEAR
15807,15,El Arbolito,GRAL ALVEAR
15808,13,Favelli,GDOR V DUPUY
15809,15,La Mora,GRAL ALVEAR
15810,13,Nueva Constitucion,GDOR V DUPUY
15811,15,Paso De Los Gauchos,GRAL ALVEAR
15812,13,Toscal,GDOR V DUPUY
15813,15,Corral De Lorca,GRAL ALVEAR
15814,15,Costa Del Diamante,GRAL ALVEAR
15815,13,El Plumerito,GDOR V DUPUY
15816,13,La Cañada,GDOR V DUPUY
15817,13,La Lechuga,GDOR V DUPUY
15818,15,Ovejeria,GRAL ALVEAR
15819,15,Pampa Del Tigre,GRAL ALVEAR
15820,13,Plumerito,GDOR V DUPUY
15821,13,Treinta De Octubre,GDOR V DUPUY
15822,13,Usiyal,GDOR V DUPUY
15823,13,Alto Blanco,LA CAPITAL
15824,13,Cortaderas,LA CAPITAL
15825,13,Juan W Gez,LA CAPITAL
15826,13,La Espesura,LA CAPITAL
15827,13,Pescadores,LA CAPITAL
15828,13,Pozo Escondido,LA CAPITAL
15829,13,San Luis,LA CAPITAL
15830,13,Santa Teresa,LA CAPITAL
15831,13,Santo Domingo,LA CAPITAL
15832,13,Algarrobitos,LA CAPITAL
15833,13,Antihuasi,PRINGLES
15834,13,Arenilla,PRINGLES
15835,13,Balde De La Isla,PRINGLES
15836,13,Buena Ventura,PRINGLES
15837,13,Buena Vista,PRINGLES
15838,13,Cachi Corral,LA CAPITAL
15839,13,Cañada Honda,PRINGLES
15840,13,Cañada Honda De Guzman,PRINGLES
15841,13,Carolina,PRINGLES
15842,13,Casa De Piedra,PRINGLES
15843,13,Cerro Blanco,PRINGLES
15844,13,Cerro De Piedra,PRINGLES
15845,13,Cerros Largos,PRINGLES
15846,13,Chipical,PRINGLES
15847,13,Cruz De Caña,PRINGLES
15848,13,Cruz De Piedra,PRINGLES
15849,13,Daniel Donovan,LA CAPITAL
15850,13,El Amparo,PRINGLES
15851,13,El Arenal,PRINGLES
15852,13,El Chorrillo / San Roque,LA CAPITAL
